id,name,latitude,longitude,locality,state,country
USC00324646 , KENMARE 1 WSW ,48.6692,-102.0975, Kenmare , ND , United States
USC00324937 , LA MOURE ,46.3547,-98.2928, LaMoure , ND , United States
USC00324958 , LANGDON EXP FARM ,48.7622,-98.3447, Langdon , ND , United States
USC00325479 , MANDAN EXP STN ,46.8128,-100.9097, Mandan , ND , United States
USC00325638 , MAX ,47.8214,-101.2922, Max , ND , United States
USC00325660 , MAYVILLE ,47.4989,-97.3514, Mayville , ND , United States
USC00325710 , MC CLUSKY ,47.4825,-100.4444, McClusky , ND , United States
USC00325730 , MC HENRY 3W ,47.5808,-98.6422, McHenry , ND , United States
USC00325754 , MC LEOD 3 E ,46.3911,-97.2392, McLeod , ND , United States
USC00325813 , MEDORA ,46.9161,-103.5264, Medora , ND , United States
USC00325993 , MINOT EXP STN ,48.1803,-101.2964, Minot , ND , United States
USC00326015 , MOFFIT 3 SE ,46.6706,-100.2294, Moffit , ND , United States
USC00326025 , MOHALL ,48.7603,-101.5089, Mohall , ND , United States
USC00326315 , NEW ENGLAND ,46.5414,-102.8692, New England , ND , United States
USC00326365 , NEW SALEM 5NW ,46.8925,-101.4897, New Salem , ND , United States
USC00326620 , OAKES ,46.1458,-98.0919, Oakes , ND , United States
USC00327027 , PETERSBURG 2 N ,48.0356,-98.01, Petersburg , ND , United States
USC00327530 , RICHARDTON ABBEY ,46.8886,-102.3192, Richardton , ND , United States
USC00328276 , STANLEY 3 NNW ,48.4564,-102.5947, Powers Lake , ND , United States
USC00328366 , STEELE 4N ,46.8947,-99.9483, Steele , ND , United States
USC00328737 , TIOGA 1E ,48.3989,-102.9181, Tioga , ND , United States
USC00328792 , TOWNER 2 NE ,48.3706,-100.3908, Towner , ND , United States
USC00328840 , TURTLE LAKE ,47.5214,-100.8883, Turtle Lake , ND , United States
USC00328872 , UNDERWOOD ,47.455,-101.1461, Underwood , ND , United States
USC00328913 , UPHAM 3 N ,48.6147,-100.7264, Upham , ND , United States
USC00329233 , WATFORD CITY ,47.8039,-103.2892, Watford City , ND , United States
USC00329246 , WATFORD CITY 14S ,47.6,-103.2597, Watford City , ND , United States
USC00329430 , WILLISTON EXP FARM ,48.1375,-103.7372, Williston , ND , United States
USC00329445 , WILLOW CITY ,48.6061,-100.2911, Willow City , ND , United States
USC00329515 , WISHEK ,46.2608,-99.56, Wishek , ND , United States
USC00330563 , BELLEFONTAINE ,40.3533,-83.7747, Bellefontaine , OH , United States
USC00330862 , BOWLING GREEN WWTP ,41.3831,-83.6111, Bowling Green , OH , United States
USC00331072 , BUCYRUS ,40.8128,-83.6111, Dunkirk , OH , United States
USC00331390 , CELINA 3 NE ,40.5694,-84.5364, Celina , OH , United States
USC00331404 , CENTERBURG 2 SE ,40.2914,-82.6547, Centerburg , OH , United States
USC00331458 , CHARDON ,41.5833,-81.1833, Chardon , OH , United States
USC00331541 , CHIPPEWA LAKE ,41.0517,-81.9361, Medina , OH , United States
USC00331783 , COLUMBUS-VALLEY CROSSING ,39.9047,-82.92, Columbus , OH , United States
USC00331905 , COSHOCTON AG RSCH STN ,40.3708,-81.7908, Fresno , OH , United States
USC00332067 , DAYTON-MCD ,39.7633,-84.1911, Dayton , OH , United States
USC00332098 , DEFIANCE ,41.2783,-84.3847, Defiance , OH , United States
USC00332251 , DORSET ,41.6833,-80.6667, Dorset , OH , United States
USC00332485 , EATON ,39.7347,-84.6336, Eaton , OH , United States
USC00332599 , ELYRIA 3 E ,41.3814,-82.0558, North Ridgeville , OH , United States
USC00332791 , FINDLAY WPCC ,41.0461,-83.6622, Findlay , OH , United States
USC00332974 , FREMONT ,41.3331,-83.1189, Fremont , OH , United States
USC00333029 , GALLIPOLIS ,38.8203,-82.1822, Gallipolis , OH , United States
USC00333375 , GREENVILLE WTP ,40.1,-84.65, Greenville , OH , United States
USC00333780 , HIRAM ,41.3072,-81.0133, Garrettsville , OH , United States
USC00334004 , JACKSON 3 NW ,39.08,-82.7078, Jackson , OH , United States
USC00334551 , LIMA WWTP ,40.7247,-84.1294, Lima , OH , United States
USC00334681 , LONDON STATE FISH HATCHERY ,39.8972,-83.5097, London , OH , United States
USC00334874 , MANSFIELD 5 W ,40.7667,-82.6167, Ontario , OH , United States
USC00334942 , MARION 2 N ,40.6167,-83.1333, Marion , OH , United States
USC00334979 , MARYSVILLE ,40.2411,-83.3669, Marysville , OH , United States
USC00335297 , MILLERSBURG ,40.5375,-81.9197, Millersburg , OH , United States
USC00335315 , MILLPORT 4 NE ,40.7692,-80.8561, Lisbon , OH , United States
USC00335747 , NEWARK WATER WKS ,40.0875,-82.4128, Newark , OH , United States
USC00335857 , NEW LEXINGTON 2 NW ,39.7333,-82.2156, New Lexington , OH , United States
USC00336118 , NORWALK WWTP ,41.2667,-82.6167, Norwalk , OH , United States
USC00336389 , PAINESVILLE 4 NW ,41.7525,-81.2956, Mentor , OH , United States
USC00336405 , PANDORA ,40.9461,-83.9614, Pandora , OH , United States
USC00336465 , PAULDING ,41.1247,-84.5919, Paulding , OH , United States
USC00336600 , PHILO 3 SW ,39.8386,-81.9167, Philo , OH , United States
USC00336781 , PORTSMOUTH-SCIOTOVILLE ,38.7569,-82.8872, Portsmouth , OH , United States
USC00337559 , SENECAVILLE LAKE ,39.9222,-81.4347, Senecaville , OH , United States
USC00338025 , STEUBENVILLE ,40.3764,-80.6283, Steubenville , OH , United States
USC00338534 , UPPER SANDUSKY ,40.8333,-83.2833, Upper Sandusky , OH , United States
USC00338552 , URBANA WWTP ,40.0986,-83.7822, Urbana , OH , United States
USC00338609 , VAN WERT 1 S ,40.8494,-84.5808, Van Wert , OH , United States
USC00338769 , WARREN 3 S ,41.2019,-80.8106, Warren , OH , United States
USC00338794 , WASHINGTON COURT HOUSE WWTP ,39.5353,-83.4239, Washington Court House , OH , United States
USC00338822 , WAUSEON WTP ,41.5183,-84.1453, Wauseon , OH , United States
USC00338951 , WESTERVILLE ,40.1264,-82.9433, Westerville , OH , United States
USC00339219 , WILMINGTON 3 N ,39.4833,-83.85, Wilmington , OH , United States
USC00339312 , WOOSTER EXP STATION ,40.7833,-81.9167, Wooster , OH , United States
USC00339361 , XENIA 6 SSE ,39.6167,-83.9, Xenia , OH , United States
USC00340184 , ALTUS DAM ,34.8847,-99.2964, Lone Wolf , OK , United States
USC00340224 , ANADARKO 3 E ,35.0619,-98.1989, Anadarko , OK , United States
USC00340256 , ANTLERS ,34.2208,-95.615, Antlers , OK , United States
USC00340755 , BILLINGS ,36.5297,-97.4472, Billings , OK , United States
USC00340830 , BLANCHARD 2 SSW ,35.1183,-97.67, Blanchard , OK , United States
USC00340908 , BOISE CITY 2 E ,36.7236,-102.4806, Boise City , OK , United States
USC00341828 , CLAREMORE 2 ENE ,36.3225,-95.5808, Claremore , OK , United States
USC00342318 , CUSHING ,35.9803,-96.7758, Cushing , OK , United States
USC00342912 , ENID ,36.4194,-97.8747, Enid , OK , United States
USC00343286 , FT GIBSON DAM ,35.8667,-95.2333, Wagoner , OK , United States
USC00343358 , FREEDOM ,36.7647,-99.1128, Freedom , OK , United States
USC00343489 , GATE ,36.85,-100.0569, Gate , OK , United States
USC00343628 , GOODWELL RSCH STN ,36.5914,-101.6181, Goodwell , OK , United States
USC00343821 , GUTHRIE 5S ,35.8161,-97.395, Guthrie , OK , United States
USC00344001 , HEALDTON 3 E ,34.2333,-97.4203, Wilson , OK , United States
USC00344019 , HELENA 1 SSE ,36.5381,-98.2661, Helena , OK , United States
USC00344298 , HOOKER ,36.865,-101.2103, Hooker , OK , United States
USC00344393 , HULAH DAM ,36.9167,-96.1,  , OK , United States
USC00344451 , IDABEL ,33.9336,-94.8278, Idabel , OK , United States
USC00345468 , MADILL ,34.0919,-96.7708, Madill , OK , United States
USC00345563 , MARIETTA 5SW ,33.8761,-97.1642, Marietta , OK , United States
USC00345779 , MEEKER 5 W ,35.505,-96.9772, Meeker , OK , United States
USC00346130 , MUSKOGEE ,35.7781,-95.3339, Muskogee , OK , United States
USC00346139 , MUTUAL ,36.2283,-99.17, Mutual , OK , United States
USC00346386 , NORMAN 3SSE ,35.1808,-97.4378, Norman , OK , United States
USC00346729 , OOLOGAH DAM ,36.4333,-95.6833, Oologah , OK , United States
USC00346935 , PAWHUSKA ,36.6692,-96.3472, Pawhuska , OK , United States
USC00347390 , RALSTON ,36.5044,-96.7439, Ralston , OK , United States
USC00347862 , SALLISAW 2 NW ,35.4572,-94.8047, Sallisaw , OK , United States
USC00348380 , SPAVINAW ,36.3894,-95.0597, Spavinaw , OK , United States
USC00348708 , TALOGA ,36.0381,-98.9592, Taloga , OK , United States
USC00348769 , TENKILLER FERRY DAM ,35.6,-95.05, Gore , OK , United States
USC00348879 , TIPTON 4S MESONET ,34.4397,-99.1375, Frederick , OK , United States
USC00349023 , TUSKAHOMA ,34.6147,-95.2803, Clayton , OK , United States
USC00349278 , WALTERS ,34.3603,-98.3006, Walters , OK , United States
USC00349364 , WATONGA ,35.8578,-98.4139, Watonga , OK , United States
USC00349404 , WAYNOKA ,36.5758,-98.8797, Waynoka , OK , United States
USC00349724 , WISTER 3S ,34.9417,-94.7039, Howe , OK , United States
USC00350036 , ADEL ,42.1761,-119.8961, Adel , OR , United States
USC00350197 , ANTELOPE 6 SSW ,44.8197,-120.7533, Ashwood , OR , United States
USC00350471 , BANDON 2 NNE ,43.1497,-124.4019, Bandon , OR , United States
USC00350694 , BEND ,44.0569,-121.285, Bend , OR , United States
USC00350723 , BEULAH ,43.9092,-118.1522, Juntura , OR , United States
USC00350897 , BONNEVILLE DAM ,45.6361,-121.9519, Cascade Locks , OR , United States
USC00351546 , CHEMULT ,43.2292,-121.7894, Chemult , OR , United States
USC00351643 , CLATSKANIE ,46.1081,-123.2058, Clatskanie , OR , United States
USC00351682 , CLOVERDALE ,45.205,-123.8925, Cloverdale , OR , United States
USC00351765 , CONDON ,45.2325,-120.1817, Condon , OR , United States
USC00351862 , CORVALLIS STATE UNIV ,44.6342,-123.19, Corvallis , OR , United States
USC00351897 , COTTAGE GROVE 2E ,43.7917,-123.0275, Cottage Grove , OR , United States
USC00351902 , COTTAGE GROVE DAM ,43.7178,-123.0578, Cottage Grove , OR , United States
USC00351926 , COVE 1 E ,45.2964,-117.7903, Cove , OR , United States
USC00351946 , CRATER LAKE NPS HQ ,42.8967,-122.1328, CRATER LAKE , OR , United States
USC00352112 , DALLAS 2 NE ,44.9464,-123.2911, Dallas , OR , United States
USC00352135 , DANNER ,42.9447,-117.3389, Jordan Valley , OR , United States
USC00352292 , DETROIT DAM ,44.7242,-122.2547, Gates , OR , United States
USC00352374 , DORENA ,43.7822,-122.9631, Cottage Grove , OR , United States
USC00352406 , DRAIN ,43.6656,-123.3275, Drain , OR , United States
USC00352440 , DUFUR ,45.4539,-121.1303, The Dalles , OR , United States
USC00352693 , ESTACADA 2 SE ,45.2689,-122.3186, Estacada , OR , United States
USC00352800 , FALLS CITY 2 SSW ,44.8358,-123.4525, Dallas , OR , United States
USC00352867 , FERN RIDGE-VENETA ,44.0494,-123.3703, Veneta , OR , United States
